rankAdvantage,eloAdvantage,surfaceEloAdvantage,surfaceWinRateAdvantage,surfaceMatchSampleAdvantage,recentFormAdvantage,recentSampleAdvantage,h2hAdvantage,h2hSampleSize,ageAdvantage,experienceAdvantage,rankMissingAdvantage,ageMissingAdvantage,tournamentLevel,result,matchDate,tournament,surface,level,playerA,playerB
69,170.99967124311206,145.64543610476358,0.16666666666666663,19,0.2857142857142857,0,0,0,-2.0,8,0,0,0.24,1,20190211,Doha,hard,1000,Elise Mertens,Kristyna Pliskova
18,108.68796183920904,16.54615168295186,-0.11540084388185651,-137,0.28571428571428575,0,0,0,3.299999999999997,-184,0,0,0.24,1,20190211,Doha,hard,1000,Kiki Bertens,Carla Suarez Navarro
-14,-94.89873611820417,-132.74971196074466,-0.15729433639881407,-230,0.0714285714285714,0,1.0,2,2.1000000000000014,-344,0,0,0.24,0,20190211,Doha,hard,1000,Anett Kontaveit,Angelique Kerber
-46,-102.06631928422985,-65.06564700852891,-0.09379084967320261,-163,-0.07142857142857145,0,0,0,1.1999999999999957,-257,0,0,0.24,0,20190211,Doha,hard,1000,Anna Blinkova,Barbora Strycova
101,41.12622199137854,3.6685216193234282,-0.14484126984126988,47,-0.05555555555555558,5,0,0,-3.5,83,0,0,0.24,0,20190211,Doha,hard,1000,Su Wei Hsieh,Karolina Muchova
-15,-168.1565830141633,-227.93865905056123,-0.16313170987169417,-125,-0.28571428571428575,0,1.0,2,-2.799999999999997,-139,0,0,0.24,0,20190211,Doha,hard,1000,Jelena Ostapenko,Elina Svitolina
-36,-154.0071571302051,-138.3706012425505,-0.11288998357963881,-90,-0.07142857142857145,0,-1.0,1,1.5999999999999979,-139,0,0,0.24,0,20190211,Doha,hard,1000,Alison Riske Amritraj,Julia Goerges
21,202.72291625161552,178.3922103742334,0.20764489185541823,136,-0.14285714285714285,0,1.0,2,2.3999999999999986,214,0,0,0.24,1,20190211,Doha,hard,1000,Simona Halep,Lesia Tsurenko
-13,-121.3323410654807,-52.1211143012888,0.11351997268692388,-43,-0.1428571428571429,0,0.0,2,-1.6999999999999993,-89,0,0,0.24,1,20190211,Doha,hard,1000,Elise Mertens,Kiki Bertens
-43,-171.16690333638167,-152.68662596457057,-0.14271941859171633,-117,-0.0714285714285714,0,-0.6666666666666666,6,-1.7999999999999972,-171,0,0,0.24,0,20190211,Doha,hard,1000,Barbora Strycova,Angelique Kerber
125,270.73254698130654,259.26437265240224,0.03861386138613865,192,0.11428571428571432,4,0,0,2.0,258,0,0,0.24,1,20190211,Doha,hard,1000,Elina Svitolina,Karolina Muchova
-13,-167.23820658534783,-148.55453736585582,-0.16884792626728107,-73,0.07142857142857145,0,-1.0,2,-2.8999999999999986,-100,0,0,0.24,0,20190211,Doha,hard,1000,Julia Goerges,Simona Halep
15,115.50461203591749,98.61607087601055,0.07590272660280029,240,0.0,0,0,0,-2.1999999999999993,373,0,0,0.24,0,20190211,Doha,hard,1000,Angelique Kerber,Elise Mertens
-4,-31.168230476932195,16.339545005005903,-0.03832077076780027,-46,0.2142857142857143,0,0.3333333333333333,6,-0.3000000000000007,-107,0,0,0.24,0,20190211,Doha,hard,1000,Elina Svitolina,Simona Halep
-18,-167.40885070577747,-143.57919127077867,-0.09666666666666668,-190,0.1428571428571429,0,-1.0,2,-1.5,-299,0,0,0.24,1,20190211,Doha,hard,1000,Elise Mertens,Simona Halep
8,72.09176473916659,58.14086858997007,0.05858244937319185,-7,0.0714285714285714,0,0,0,1.3000000000000007,-1,0,0,0.24,0,20190218,Dubai,hard,1000,Petra Martic,Katerina Siniakova
-95,-172.67801723441266,-90.58201021008131,-0.09253246753246752,-53,0.0,0,0,0,2.1999999999999993,-94,0,0,0.24,1,20190218,Dubai,hard,1000,Jennifer Brady,Jelena Ostapenko
-12,-49.62103607767904,-27.677248568043296,0.005951759423619141,87,0.1428571428571429,0,0.3333333333333333,3,-0.9000000000000021,117,0,0,0.24,0,20190218,Dubai,hard,1000,Anastasia Pavlyuchenkova,Caroline Garcia
165,199.6826192847302,162.79536747566,0.23939393939393944,104,0.125,6,0,0,0.5999999999999979,157,0,0,0.24,1,20190218,Dubai,hard,1000,Daria Kasatkina,Magdalena Frech
8,30.3172652712517,-53.80375707388703,-0.08521739130434786,-2,-0.14285714285714285,0,0,0,1.1000000000000014,11,0,0,0.24,0,20190218,Dubai,hard,1000,Mihaela Buzarnescu,Sofia Kenin
40,-33.29973097779748,2.4777154165155935,-0.041666666666666685,-4,0.07142857142857145,0,0,0,-3.5,-11,0,0,0.24,1,20190218,Dubai,hard,1000,Viktoria Hruncakova,Bernarda Pera
-63,-165.85633857134326,-189.50576611841961,-0.19740126266333874,-229,-0.14285714285714285,0,-1.0,1,2.8000000000000007,-295,0,0,0.24,0,20190218,Dubai,hard,1000,Lara Arruabarrena,Dominika Cibulkova
-47,-99.33217462348284,-77.05876490168953,-0.09837278106508873,-89,0.0,0,-1.0,1,2.6999999999999993,-125,0,0,0.24,0,20190218,Dubai,hard,1000,Timea Babos,Alize Cornet
-36,-161.38265375519245,-146.12703345506588,-0.11744652406417116,-91,0.0,0,-1.0,2,1.5999999999999979,-140,0,0,0.24,1,20190218,Dubai,hard,1000,Alison Riske Amritraj,Julia Goerges
20,142.63732519913037,167.87313141555933,0.18123699078203986,61,0.07142857142857145,0,0,0,4.300000000000001,67,0,0,0.24,0,20190218,Dubai,hard,1000,Anastasija Sevastova,Su Wei Hsieh
37,42.88710996174132,15.423072862317213,-0.038461538461538436,-159,0.14285714285714285,0,0,0,3.5,-252,0,0,0.24,1,20190218,Dubai,hard,1000,Aliaksandra Sasnovich,Kate Makarova
-9,10.492162686859501,18.849902553252605,0.09770114942528735,52,-0.11428571428571432,4,0,0,1.1999999999999993,84,0,0,0.24,0,20190218,Dubai,hard,1000,Zarina Diyas,Dalila Jakupovic
-7,11.77197628465774,60.225965907283125,0.12910052910052905,184,-0.04285714285714287,9,0,0,-1.5,297,0,0,0.24,0,20190218,Dubai,hard,1000,Sara Errani,Ivana Jorovic
316,124.21378858100252,123.09799887966597,0.2458983593437375,47,0.07142857142857145,0,0,0,3.6000000000000014,64,0,0,0.24,1,20190218,Dubai,hard,1000,Belinda Bencic,Lucie Hradecka
-5,49.77150709352736,3.162908242477215,0.02478902953586498,31,0.0,0,0,0,0.8999999999999986,49,0,0,0.24,0,20190218,Dubai,hard,1000,Polona Hercog,Stefanie Voegele
91,260.21118830194746,218.17922425382312,0.3044496487119438,47,0.5,0,0,0,-1.8000000000000007,64,0,0,0.24,0,20190218,Dubai,hard,1000,Elise Mertens,Lin Zhu
20,106.45353820653008,116.4161658516116,0.07967032967032966,34,0.14285714285714285,0,-1.0,1,-1.8000000000000007,41,0,0,0.24,1,20190218,Dubai,hard,1000,Lesia Tsurenko,Yulia Putintseva
-19,28.623092851640195,-9.577771887793688,0.03632478632478636,95,-0.059523809523809534,2,0,0,4.599999999999998,154,0,0,0.24,1,20190218,Dubai,hard,1000,Eugenie Bouchard,Vera Lapko
31,130.7842547696623,105.93544507338652,0.11507936507936506,44,0.1428571428571429,0,1.0,1,-1.7999999999999972,67,0,0,0.24,0,20190218,Dubai,hard,1000,Donna Vekic,Ons Jabeur
-1,-48.30404520757884,-29.261563177990865,-0.07689811810512653,-21,0.0714285714285714,0,0,0,-0.6999999999999993,-30,0,0,0.24,1,20190218,Dubai,hard,1000,Saisai Zheng,Ajla Tomljanovic
15,195.87339135338516,164.32618102063316,0.1608391608391609,171,0.1547619047619047,2,0,0,6.600000000000001,261,0,0,0.24,1,20190218,Dubai,hard,1000,Garbine Muguruza,Dayana Yastremska
18,94.80797478293994,9.835541568670578,0.06781838949171903,-35,0.0,0,1.0,1,1.1000000000000014,-49,0,0,0.24,0,20190218,Dubai,hard,1000,Anett Kontaveit,Shuai Zhang
-22,-48.59888423344569,-67.083936888366,-0.05753070458952814,-56,0.14285714285714285,0,-1.0,2,-2.3999999999999986,-70,0,0,0.24,0,20190218,Dubai,hard,1000,Barbora Strycova,Carla Suarez Navarro
339,66.90875578804116,11.138274293908353,0.22896634615384615,115,0.13186813186813184,1,0,0,1.3999999999999986,195,0,0,0.24,1,20190218,Dubai,hard,1000,Kristina Mladenovic,Fatma Al Nabhani
-40,-268.1534814914676,-277.36128538159323,-0.2910084750012537,-220,-0.28571428571428575,0,0,0,-0.40000000000000213,-339,0,0,0.24,0,20190218,Dubai,hard,1000,Katerina Siniakova,Petra Kvitova
-97,-244.38850333942014,-205.49197497650448,-0.13797468354430376,-133,-0.21428571428571425,0,-1.0,1,-1.5,-197,0,0,0.24,1,20190218,Dubai,hard,1000,Jennifer Brady,Caroline Garcia
-24,-125.07030063685238,-75.42343408257057,-0.038115038115038136,-85,0.0714285714285714,0,1.0,1,-1.5,-135,0,0,0.24,1,20190218,Dubai,hard,1000,Sofia Kenin,Daria Kasatkina
38,270.5114637702943,169.81511911085408,0.06636500754147812,89,0.21428571428571436,0,0,0,4.199999999999999,150,0,0,0.24,0,20190218,Dubai,hard,1000,Kiki Bertens,Viktoria Hruncakova
25,148.67767057606784,138.88079537315775,0.0804807470980895,-61,0.2142857142857143,0,0.0,2,2.8000000000000007,-79,0,0,0.24,1,20190218,Dubai,hard,1000,Karolina Pliskova,Dominika Cibulkova
1,-36.58417583150435,-62.22633612491313,-0.08112175102599178,-84,0.0714285714285714,0,1.0,2,0.3999999999999986,-109,0,0,0.24,1,20190218,Dubai,hard,1000,Alison Riske Amritraj,Alize Cornet
-2,81.54848941704381,79.32544360355973,0.09414340448823205,5,0.0714285714285714,0,-1.0,1,6.0,-15,0,0,0.24,0,20190218,Dubai,hard,1000,Aliaksandra Sasnovich,Su Wei Hsieh
78,271.6131849176702,232.11732163251827,0.22142857142857147,293,0.18831168831168837,3,0,0,-3.1000000000000014,440,0,0,0.24,1,20190218,Dubai,hard,1000,Angelique Kerber,Dalila Jakupovic
-109,-233.0107269267112,-198.36486146018046,-0.19565217391304346,-40,0.0,-8,0,0,1.0,-52,0,0,0.24,0,20190218,Dubai,hard,1000,Ivana Jorovic,Aryna Sabalenka
-38,-206.23444733113251,-127.24033263372553,-0.21913007627293346,-50,-0.14285714285714285,0,0,0,1.2000000000000028,-67,0,0,0.24,0,20190218,Dubai,hard,1000,Stefanie Voegele,Belinda Bencic
-84,-167.39053686261082,-123.73346844945422,-0.13569321533923306,-98,-0.3571428571428572,0,0,0,2.6999999999999993,-146,0,0,0.24,0,20190218,Dubai,hard,1000,Lin Zhu,Lesia Tsurenko
-77,-314.43393534398433,-284.0881001031248,-0.1915765509391007,-146,-0.14285714285714285,0,-0.5,4,0.1999999999999993,-211,0,0,0.24,0,20190218,Dubai,hard,1000,Eugenie Bouchard,Simona Halep
50,266.84524832504553,276.3946291170937,0.2579445571331981,175,0.07142857142857151,0,0,0,0.0,231,0,0,0.24,1,20190218,Dubai,hard,1000,Elina Svitolina,Ons Jabeur
22,244.84525018260456,212.639645112665,0.2770608068829206,136,0.21428571428571436,0,1.0,1,0.3000000000000007,212,0,0,0.24,1,20190218,Dubai,hard,1000,Garbine Muguruza,Saisai Zheng
13,73.35419415352249,62.56436531636109,0.14177663340843255,135,-0.14285714285714285,0,1.0,2,-0.3999999999999986,195,0,0,0.24,1,20190218,Dubai,hard,1000,Carla Suarez Navarro,Shuai Zhang
66,310.9149914704517,350.72277358098245,0.26795865633074933,-39,0.5,0,1.0,1,-4.399999999999999,-88,0,0,0.24,0,20190218,Dubai,hard,1000,Naomi Osaka,Kristina Mladenovic
-113,-300.7415888193593,-262.2825916867614,-0.24588859416445624,-264,-0.28571428571428575,0,0,0,0.6999999999999993,-404,0,0,0.24,0,20190218,Dubai,hard,1000,Jennifer Brady,Petra Kvitova
9,67.88114611907486,74.77393869620937,0.12698412698412703,13,0.1428571428571429,0,0,0,-0.5,15,0,0,0.24,0,20190218,Dubai,hard,1000,Sofia Kenin,Viktoria Hruncakova
-46,-285.0989650414947,-284.0075041144321,-0.24610297590930558,-132,-0.2857142857142857,0,-1.0,2,-1.7000000000000028,-164,0,0,0.24,0,20190218,Dubai,hard,1000,Alison Riske Amritraj,Karolina Pliskova
-24,-191.82212621789108,-177.79768196165924,-0.22743397713835245,-242,-0.07142857142857151,0,-1.0,2,-2.1000000000000014,-357,0,0,0.24,1,20190218,Dubai,hard,1000,Su Wei Hsieh,Angelique Kerber
36,154.20596511647045,169.23390549103988,0.17212765957446807,-53,0.14285714285714285,0,1.0,1,-1.1999999999999993,-87,0,0,0.24,0,20190218,Dubai,hard,1000,Aryna Sabalenka,Belinda Bencic
-21,-202.61737588315077,-181.97157840260252,-0.20488721804511284,-138,0.0,0,-1.0,3,-2.3999999999999986,-216,0,0,0.24,0,20190218,Dubai,hard,1000,Lesia Tsurenko,Simona Halep
-13,-103.54757230415908,-110.31827410801588,-0.019459172852598128,-21,0.0,0,-0.6666666666666666,6,0.9000000000000021,4,0,0,0.24,0,20190218,Dubai,hard,1000,Garbine Muguruza,Elina Svitolina
41,160.09413761325914,198.24297344378692,0.17435897435897435,110,0.14285714285714285,0,0.5,4,-4.099999999999998,141,0,0,0.24,1,20190218,Dubai,hard,1000,Carla Suarez Navarro,Kristina Mladenovic
-42,-271.186998891382,-242.90589261575974,-0.20343642611683843,-276,-0.2142857142857143,0,0,0,-2.400000000000002,-424,0,0,0.24,0,20190218,Dubai,hard,1000,Viktoria Hruncakova,Petra Kvitova
26,219.889796149238,227.9973095753926,0.21666666666666667,160,0.1428571428571428,0,1.0,1,6.200000000000003,207,0,0,0.24,0,20190218,Dubai,hard,1000,Karolina Pliskova,Su Wei Hsieh
-43,-242.25415717918554,-230.00866447457588,-0.14518843188666686,-152,-0.2142857142857143,0,0.0,2,-2.8000000000000007,-233,0,0,0.24,1,20190218,Dubai,hard,1000,Belinda Bencic,Simona Halep
20,136.45751937728778,138.16853160993855,0.07231196873866985,-35,0.2142857142857143,0,0.0,6,2.799999999999997,-80,0,0,0.24,1,20190218,Dubai,hard,1000,Elina Svitolina,Carla Suarez Navarro
-27,-179.51825613022902,-187.3126162182043,-0.22860992589265666,-231,-0.0714285714285714,0,-1.0,2,-4.200000000000003,-346,0,0,0.24,0,20190218,Dubai,hard,1000,Su Wei Hsieh,Petra Kvitova
-39,-198.59026880840088,-228.6503303394395,-0.10329639102017618,-105,-0.1428571428571429,0,1.0,1,-2.5,-125,0,0,0.24,1,20190218,Dubai,hard,1000,Belinda Bencic,Elina Svitolina
-41,-164.41529667586087,-180.24459308467226,-0.12866562841711127,-190,-0.0714285714285714,0,-1.0,2,-1.2000000000000028,-295,0,0,0.24,1,20190218,Dubai,hard,1000,Belinda Bencic,Petra Kvitova
32,186.5048199528876,122.69880396521785,0.23957434570031638,164,0.14285714285714285,0,0,0,-6.599999999999998,253,0,0,0.24,1,20190304,Indian Wells,hard,1000,Barbora Strycova,Viktorija Golubic
-72,-75.30056365344262,-26.275766159789782,-0.038095238095238126,-49,-0.07142857142857145,0,-1.0,1,2.1999999999999993,-76,0,0,0.24,1,20190304,Indian Wells,hard,1000,Kateryna Baindl,Katerina Siniakova
3,58.62450960514752,54.254578498941555,-0.018452380952380942,89,0.0,0,0,0,1.0999999999999979,137,0,0,0.24,1,20190304,Indian Wells,hard,1000,Shuai Zhang,Viktoria Hruncakova
44,-96.6913456441614,40.10645311437247,0.10714285714285715,-6,0.0714285714285714,0,0,0,-1.5,-34,0,0,0.24,1,20190304,Indian Wells,hard,1000,Marketa Vondrousova,Laura Siegemund
-5,120.94994978638124,84.01320704051045,0.14851752021563347,71,-0.07142857142857145,0,0,0,1.1000000000000014,107,0,0,0.24,0,20190304,Indian Wells,hard,1000,Magdalena Rybarikova,Tatjana Maria
34,78.79159823321311,63.69080876566363,0.1296296296296296,9,0.21428571428571427,0,0,0,-0.3999999999999986,15,0,0,0.24,1,20190304,Indian Wells,hard,1000,Jennifer Brady,Nao Hibino
16,-92.27764386900981,-70.03320331643681,-0.08333333333333331,-104,0.027472527472527486,-1,0,0,-6.099999999999998,-159,0,0,0.24,0,20190304,Indian Wells,hard,1000,Dayana Yastremska,Daria Saville
-16,-71.36583410492813,-59.19711180244599,-0.10714285714285715,-7,-0.21428571428571425,0,0,0,4.5,-10,0,0,0.24,0,20190304,Indian Wells,hard,1000,Yafan Wang,Sofia Kenin
-9,93.36693493178905,80.39150119516421,0.14,-25,0.07142857142857145,0,0,0,0.6999999999999993,-46,0,0,0.24,0,20190304,Indian Wells,hard,1000,Sachia Vickery,Stefanie Voegele
-10,16.1773148398413,-73.6197258885436,-0.06386554621848739,78,-0.0892857142857143,6,0,0,4.800000000000001,154,0,0,0.24,0,20190304,Indian Wells,hard,1000,Irina Camelia Begu,Bianca Andreescu
151,3.135984792681029,-31.148115501896655,-0.14705882352941174,13,-0.2142857142857143,10,0,0,7.0,23,0,0,0.24,1,20190304,Indian Wells,hard,1000,Bernarda Pera,Caty Mcnally
-10,72.64197633127833,79.48960614967496,0.19047619047619047,-21,0.0714285714285714,0,0,0,-8.399999999999999,-38,0,0,0.24,1,20190304,Indian Wells,hard,1000,Amanda Anisimova,Aleksandra Krunic
-14,-264.02650089381336,-304.5761355331108,-0.3555555555555555,-260,-0.11538461538461536,-1,0,0,-2.1000000000000014,-368,0,0,0.24,0,20190304,Indian Wells,hard,1000,Vera Lapko,Victoria Azarenka
-136,94.98029444053873,59.32976437220805,0.026417171161254804,33,0.2142857142857143,0,1.0,1,0.9000000000000021,50,0,0,0.24,1,20190304,Indian Wells,hard,1000,Lauren Davis,Anna Karolina Schmiedlova
-9,-218.2045335789503,-245.5761022358704,-0.3130275229357798,-59,-0.2142857142857143,0,-1.0,1,-5.300000000000001,-91,0,0,0.24,0,20190304,Indian Wells,hard,1000,Pauline Parmentier,Johanna Konta
-54,-122.19852488752008,-29.401389591185307,-0.0347394540942928,-23,-0.14285714285714285,0,0,0,1.1000000000000014,-46,0,0,0.24,1,20190304,Indian Wells,hard,1000,Magda Linette,Petra Martic
-55,-69.10952676927627,-3.079610491073481,-0.00937646507266765,2,-0.14285714285714285,0,0,0,1.6999999999999993,0,0,0,0.24,0,20190304,Indian Wells,hard,1000,Timea Babos,Yulia Putintseva
30,-36.28517842867427,21.40294434057364,0.09285714285714286,18,-0.08571428571428572,4,0,0,1.1999999999999993,27,0,0,0.24,1,20190304,Indian Wells,hard,1000,Natalia Vikhlyantseva,Priscilla Hon
-1,-1.8755822763623655,-0.827529217704523,0.048728813559322015,51,-0.130952380952381,2,0,0,0.3000000000000007,83,0,0,0.24,0,20190304,Indian Wells,hard,1000,Zarina Diyas,Jessica Pegula
8,-68.60504886094236,-73.1953695285863,-0.07662538699690402,-103,0.0,0,-1.0,1,2.900000000000002,-155,0,0,0.24,1,20190304,Indian Wells,hard,1000,Ajla Tomljanovic,Alize Cornet
10,-131.09393785592988,-93.03852243699498,-0.12966417910447764,-45,-0.14285714285714285,0,-1.0,1,3.200000000000003,-70,0,0,0.24,0,20190304,Indian Wells,hard,1000,Johanna Larsson,Kaia Kanepi
-2,-16.55176825690137,-0.6363034787007109,0.12367021276595747,78,0.0,0,0,0,-1.6000000000000014,126,0,0,0.24,1,20190304,Indian Wells,hard,1000,Mona Barthel,Lin Zhu
99,103.69630793350348,61.66987314352173,0.03968253968253971,-78,0.0,0,1.0,1,-1.5999999999999979,-143,0,0,0.24,0,20190304,Indian Wells,hard,1000,Maria Sakkari,Christina Mchale
-32,-253.8535920548186,-244.7729017676702,-0.13858710948494235,-3,-0.21428571428571425,0,0.3333333333333333,3,7.300000000000004,-8,0,0,0.24,0,20190304,Indian Wells,hard,1000,Andrea Petkovic,Venus Williams
66,113.5419877245406,127.73010462122465,0.10136054421768703,-19,0.2142857142857143,0,0,0,0.3000000000000007,-47,0,0,0.24,0,20190304,Indian Wells,hard,1000,Ons Jabeur,Misaki Doi
-55,0.9472202991512404,14.672218187194403,0.01785714285714285,-20,-0.05357142857142855,-6,0,0,1.6999999999999993,-36,0,0,0.24,1,20190304,Indian Wells,hard,1000,Ysaline Bonaventure,Taylor Townsend
-13,-125.45152152242304,-157.80185235974636,-0.18796992481203006,-67,-0.07142857142857145,0,0,0,-3.3999999999999986,-89,0,0,0.24,0,20190304,Indian Wells,hard,1000,Evgeniya Rodina,Monica Puig
-18,-5.987711648445156,14.575075999543742,-0.12609970674486798,-191,0.07142857142857142,0,-1.0,1,6.0,-318,0,0,0.24,1,20190304,Indian Wells,hard,1000,Madison Brengle,Samantha Stosur
-5,29.29885660299965,17.924652142165314,0.05882352941176472,0,0.14285714285714285,0,0,0,-0.6999999999999993,-4,0,0,0.24,0,20190304,Indian Wells,hard,1000,Rebecca Peterson,Ekaterina Alexandrova
5,57.556681825000396,100.35544363057716,0.1405844155844156,53,0.14285714285714285,0,0,0,-1.5,72,0,0,0.24,0,20190304,Indian Wells,hard,1000,Alison Riske Amritraj,Alison Van Uytvanck
-17,21.916188563912556,18.682549356809886,0.06699066133028397,7,0.0714285714285714,0,0,0,6.100000000000001,23,0,0,0.24,0,20190304,Indian Wells,hard,1000,Eugenie Bouchard,Kirsten Flipkens
26,-56.127902594960005,5.854993932439811,-0.05597964376590331,-83,0.0714285714285714,0,0,0,-0.8000000000000007,-148,0,0,0.24,0,20190304,Indian Wells,hard,1000,Saisai Zheng,Kristina Mladenovic
-48,-228.65853294187355,-203.32778773318887,-0.171730571722013,-70,-0.21428571428571436,0,-1.0,4,-5.5,-100,0,0,0.24,0,20190304,Indian Wells,hard,1000,Barbora Strycova,Simona Halep
-80,-180.86852190113427,-133.97506633594298,-0.13636363636363635,-42,-0.21428571428571425,0,1.0,1,0.10000000000000142,-53,0,0,0.24,1,20190304,Indian Wells,hard,1000,Kateryna Baindl,Aliaksandra Sasnovich
18,20.745594412650235,-41.2699349567572,0.037010159651669094,-28,-0.14285714285714285,0,1.0,1,-0.1999999999999993,-27,0,0,0.24,1,20190304,Indian Wells,hard,1000,Jelena Ostapenko,Shuai Zhang
47,140.77102925277427,98.14012362703875,0.0496894409937888,89,-0.07142857142857145,0,1.0,1,2.1999999999999993,136,0,0,0.24,0,20190304,Indian Wells,hard,1000,Daria Kasatkina,Marketa Vondrousova
-57,-362.45402184851173,-345.7023263595804,-0.3685636856368564,-46,-0.28571428571428575,0,-1.0,1,-2.3000000000000007,-49,0,0,0.24,0,20190304,Indian Wells,hard,1000,Tatjana Maria,Ashleigh Barty
-64,-200.117936075055,-163.26807097439632,-0.1060197663971249,-131,-0.0714285714285714,0,0.0,2,-1.5,-195,0,0,0.24,1,20190304,Indian Wells,hard,1000,Jennifer Brady,Caroline Garcia
22,-25.221866774789987,-82.0292771752529,-0.08760683760683757,-93,0.0,0,0,0,-3.6999999999999993,-131,0,0,0.24,0,20190304,Indian Wells,hard,1000,Mihaela Buzarnescu,Daria Saville
-27,-230.60738226000808,-208.6453580741122,-0.0876989389920424,-179,-0.07142857142857151,0,0,0,-4.099999999999998,-240,0,0,0.24,0,20190304,Indian Wells,hard,1000,Sofia Kenin,Elina Svitolina
-105,-345.6544836392047,-288.94210088764794,-0.2886136910904713,-120,-0.2857142857142857,0,-1.0,1,-2.799999999999997,-182,0,0,0.24,1,20190304,Indian Wells,hard,1000,Stefanie Voegele,Sloane Stephens
25,164.53249905360758,135.90811323901062,0.06428571428571428,272,0.05555555555555558,5,0,0,3.5,372,0,0,0.24,0,20190304,Indian Wells,hard,1000,Dominika Cibulkova,Bianca Andreescu
-69,-144.50479496799858,-153.71825011730584,-0.1111111111111111,-48,-0.2857142857142857,0,0,0,-0.6999999999999993,-56,0,0,0.24,0,20190304,Indian Wells,hard,1000,Bernarda Pera,Qiang Wang
-51,-109.21649594862697,-73.14227467059823,0.01026392961876832,-40,-0.07142857142857151,0,0,0,-5.699999999999999,-57,0,0,0.24,0,20190304,Indian Wells,hard,1000,Amanda Anisimova,Elise Mertens
38,207.88215335854716,137.33262113129103,0.11185519262600041,-28,0.1428571428571429,0,0.6470588235294118,17,-7.899999999999999,2,0,0,0.24,1,20190304,Indian Wells,hard,1000,Serena Williams,Victoria Azarenka
179,206.6123591084188,164.91734217861222,0.19121621621621626,105,0.14285714285714285,0,0,0,0.09999999999999787,156,0,0,0.24,1,20190304,Indian Wells,hard,1000,Garbine Muguruza,Lauren Davis
18,-20.689508945552916,-67.66464751690546,-0.20087976539589442,-48,0.07142857142857151,0,0.0,4,-5.400000000000002,-73,0,0,0.24,0,20190304,Indian Wells,hard,1000,Su Wei Hsieh,Johanna Konta
-85,-284.31352675074936,-149.46204735066271,-0.04660194174757282,-63,-0.3571428571428572,0,0,0,0.1999999999999993,-112,0,0,0.24,0,20190304,Indian Wells,hard,1000,Magda Linette,Kiki Bertens
-39,-239.44907134085656,-235.16082517497966,-0.26150662251655626,-222,-0.14285714285714285,0,0,0,3.200000000000003,-331,0,0,0.24,0,20190304,Indian Wells,hard,1000,Yulia Putintseva,Angelique Kerber
-88,-243.71580778072757,-170.13951040200755,-0.152322599031063,-213,-0.2142857142857143,0,0,0,0.3999999999999986,-315,0,0,0.24,1,20190304,Indian Wells,hard,1000,Natalia Vikhlyantseva,Carla Suarez Navarro
-65,-133.3212076974405,-100.38250375185476,-0.025120772946859937,-106,-0.10989010989010983,-1,0,0,2.6999999999999993,-151,0,0,0.24,0,20190304,Indian Wells,hard,1000,Jessica Pegula,Lesia Tsurenko
35,236.19814606961268,213.23357478786465,0.2817028985507246,-21,0.14285714285714285,0,0,0,-5.0,-33,0,0,0.24,1,20190304,Indian Wells,hard,1000,Aryna Sabalenka,Ajla Tomljanovic
-71,-17.832502418848208,35.84773678361171,0.06354682265886702,-64,0.07142857142857145,0,-0.3333333333333333,3,-3.400000000000002,-107,0,0,0.24,0,20190304,Indian Wells,hard,1000,Kaia Kanepi,Julia Goerges
80,276.1861535429798,245.36399731798474,0.16414473684210523,65,0.2857142857142857,0,1.0,1,0.6000000000000014,109,0,0,0.24,0,20190304,Indian Wells,hard,1000,Madison Keys,Mona Barthel
108,173.73995241759826,146.07902067177383,0.07420858107022338,118,0.21428571428571425,0,0.6,5,-0.8000000000000007,140,0,0,0.24,0,20190304,Indian Wells,hard,1000,Anastasia Pavlyuchenkova,Christina Mchale
-33,-47.54538764716267,-8.887969579949413,0.026267051323147106,-103,0.0,0,-0.3333333333333333,6,-9.800000000000004,-154,0,0,0.24,1,20190304,Indian Wells,hard,1000,Venus Williams,Petra Kvitova
-116,-369.7972319545602,-379.09401113403624,-0.36705882352941177,-171,-0.4285714285714286,0,-0.3333333333333333,3,-0.9000000000000021,-216,0,0,0.24,0,20190304,Indian Wells,hard,1000,Misaki Doi,Karolina Pliskova
-118,-134.79020463534903,-89.91198143579868,-0.0213089802130898,-64,-0.12698412698412698,-5,0,0,1.8999999999999986,-97,0,0,0.24,1,20190304,Indian Wells,hard,1000,Ysaline Bonaventure,Donna Vekic
37,45.55556891497895,-27.620828533266376,-0.0009057971014492794,-27,0.0,0,0.0,2,-2.299999999999997,-36,0,0,0.24,1,20190304,Indian Wells,hard,1000,Anett Kontaveit,Monica Puig
85,209.01948490684026,204.73545368440136,0.15126050420168075,56,0.14285714285714285,0,0,0,0.09999999999999787,71,0,0,0.24,1,20190304,Indian Wells,hard,1000,Anastasija Sevastova,Madison Brengle
-46,-274.3145573256852,-237.13420915421784,-0.2652329749103943,-354,-0.28571428571428575,0,-1.0,1,0.8000000000000007,-491,0,0,0.24,1,20190304,Indian Wells,hard,1000,Ekaterina Alexandrova,Caroline Wozniacki
28,173.99797478745177,198.61600800560427,0.27029914529914534,68,0.35714285714285715,0,0,0,-3.0,82,0,0,0.24,1,20190304,Indian Wells,hard,1000,Belinda Bencic,Alison Van Uytvanck
