rankAdvantage,rankPointsAdvantage,overallEloAdvantage,hardEloAdvantage,clayEloAdvantage,grassEloAdvantage,matchSurfaceEloAdvantage,ageAdvantage,heightAdvantage,leftyAdvantage,sameHandedness,overallWinRateAdvantage,overallSampleAdvantage,surfaceWinRateAdvantage,surfaceSampleAdvantage,recent5WinRateAdvantage,recent10WinRateAdvantage,recent20WinRateAdvantage,recentSurface10WinRateAdvantage,matchesLast30Advantage,matchesLast60Advantage,matchesLast90Advantage,winRateLast30Advantage,winRateLast60Advantage,winRateLast90Advantage,h2hAdvantage,h2hSampleSize,surfaceH2hAdvantage,surfaceH2hSampleSize,highLevelExperienceAdvantage,top20WinRateAdvantage,top20SampleAdvantage,aceRateAdvantage,doubleFaultRateAdvantage,firstServeInRateAdvantage,firstServeWonRateAdvantage,secondServeWonRateAdvantage,servicePointWonRateAdvantage,returnPointWonRateAdvantage,breakPointSaveRateAdvantage,breakPointConvertRateAdvantage,tiebreakWinRateAdvantage,styleServeSampleAdvantage,styleReturnSampleAdvantage,tiebreakSampleAdvantage,rankMissingAdvantage,rankPointsMissingAdvantage,ageMissingAdvantage,heightMissingAdvantage,surfaceHard,surfaceClay,surfaceGrass,drawSize,tournamentLevel,result,matchDate,tournament,surface,level,round,playerA,playerB,rankA,rankB,rankPointsA,rankPointsB,ageA,ageB,heightA,heightB,overallEloA,overallEloB,matchSurfaceEloA,matchSurfaceEloB,h2hWinsA,h2hWinsB,surfaceH2hWinsA,surfaceH2hWinsB
-46.0,-1111.0,-109.82397710589362,-189.7444941994554,118.95166489469057,-53.8756517630361,-189.7444941994554,4.800000000000001,11.0,0,1,-0.22567287784679085,146,-0.35382059800664456,72,-0.4444444444444445,-0.4285714285714286,-0.29166666666666663,-0.4285714285714286,-6,-6,-6,-0.4181818181818182,-0.4181818181818182,-0.3406593406593407,-1.0,1,-1.0,1,146,-0.38405797101449274,37,0.007994924548199563,0.008456028661625842,0.036181793416610764,-0.02025349273853283,-0.04094817812133089,-0.024971353463679846,-0.026906178952533277,-0.012576441102756908,-0.03840319423784544,0.03142857142857147,10138.0,9949.0,43,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R128,Irina Camelia Begu,Bianca Andreescu,70.0,24.0,802.0,1913.0,28.5,18.7,181.0,170.0,1486.1097550472286,1595.9337321531223,1409.5364792453142,1599.2809734447696,0,1,0,1
6.0,72.0,-92.55918909638763,-76.76567448021888,61.39944419262338,18.123131736187133,-76.76567448021888,3.0,0.0,0,1,-0.0061896135265699925,265,-0.03706293706293706,173,-0.33333333333333337,-0.21428571428571425,-0.23188405797101447,-0.2857142857142857,-1,-1,-4,-0.09999999999999998,-0.09999999999999998,-0.26666666666666666,0.0,0,0.0,0,265,-0.07032967032967036,81,0.0074172450408008725,-0.007671854231311358,0.03732603456132899,-0.0405499854391147,0.0012977425234250162,-0.020983240324997654,0.01715151669429693,-0.08176748176748183,0.027247174447174394,-0.03623188405797101,17794.0,17882.0,63,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R128,Andrea Petkovic,Amanda Anisimova,67.0,73.0,839.0,767.0,31.5,17.5,180.0,180.0,1484.7853695109256,1577.3445586073133,1499.0954543461994,1575.8611288264183,0,0,0,0
-959.0,-1228.0,14.363015763388603,-0.3229422489796434,-27.699073282065,61.85244140873829,-0.3229422489796434,-0.6999999999999993,-10.0,0,1,0.0003223726627981649,-61,-0.06666666666666671,-55,0.1111111111111111,0.0714285714285714,0.08333333333333331,0.0,-3,-4,-9,0.07142857142857145,0.125,0.11538461538461536,0.0,0,0.0,0,-61,0.04999999999999999,-18,0.012964391818592484,-0.010845014228104709,0.03989351178641032,-0.0025955402057211696,0.028237734487734534,0.01755189255189249,-0.032354472726520866,0.029566390997389114,-0.0422454634844015,0.037878787878787956,-4290.0,-4279.0,-21,-1,-1,0,-1,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R128,Anna Lena Friedsam,Ajla Tomljanovic,999,40.0,0.0,1228.0,25.1,25.8,170.0,180.0,1504.7282617886474,1490.3652460252588,1478.9949545446348,1479.3178967936144,0,0,0,0
-41.0,-743.0,-218.62063865537493,-153.26643059542653,-29.788217484400548,-36.98136785876363,-153.26643059542653,0.7000000000000028,-5.0,0,1,-0.24382716049382713,-53,-0.24230769230769234,-45,0.0,-0.2857142857142857,-0.29166666666666663,-0.2142857142857143,-2,-3,-12,-0.028571428571428525,0.025000000000000022,-0.22222222222222227,-1.0,1,0.0,0,-53,-0.2444444444444444,-17,-0.030024077469587844,-0.017221132450555537,0.03112083538842103,-0.07097276620444903,-0.014814750182263803,-0.044806071308365114,0.0257550397553864,-0.014979380330346515,0.02768657081377157,-0.38636363636363635,-3323.0,-3600.0,-14,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R128,Viktorija Golubic,Aliaksandra Sasnovich,77.0,36.0,752.0,1495.0,26.4,24.9,169.0,174.0,1405.7950416834717,1624.4156803388466,1431.9189513293768,1585.1853819248033,0,1,0,0
-72.0,-407.0,-23.842503483016344,6.234695057844874,-120.96399867906052,-48.172132028129,6.234695057844874,-0.5999999999999979,0.0,0,1,-0.034632034632034625,158,0.01858304297328689,116,-0.20634920634920634,-0.14285714285714285,-0.05357142857142855,-0.0714285714285714,0,0,-1,0.0,0.0,-0.09999999999999998,0.0,0,0.0,0,158,-0.18000000000000002,45,-0.01981559610696261,-0.013093452250782133,0.07074599214179722,-0.013402479689025637,-0.019797611659749415,-0.011232506924036323,0.07425924278911927,-0.1395557287607171,0.002255509853275217,-0.15384615384615385,9172.0,9422.0,22,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R128,Monica Niculescu,Tamara Zidansek,138.0,66.0,444.0,851.0,31.4,21.2,168.0,168.0,1476.4754738437,1500.3179773267163,1503.556296231896,1497.3216011740512,0,0,0,0
44.0,467.0,-101.69784577087216,-140.41036340990672,-141.35969379073094,-9.367132370515264,-140.41036340990672,5.0000000000000036,-8.0,0,1,-0.18464696223316912,-34,-0.17084413713627195,-28,0.0,0.0,-0.04166666666666663,0.0,2,4,4,0.0,0.0,0.025974025974025983,0.0,2,0.0,0,-34,-0.1563275434243176,-10,-0.02775101795893875,-0.007106553512494111,0.08327928507136428,-0.050091233027597215,0.003885058770343619,-0.013392348790472908,-0.019224754528811616,-0.052726161189575294,-0.0001236602447093893,-0.2605200945626478,-2495.0,-2284.0,-2,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R128,Alison Riske Amritraj,Kaia Kanepi,45.0,89.0,1178.0,711.0,28.7,33.7,173.0,181.0,1521.0542952169492,1622.7521409878213,1490.2868385539657,1630.6972019638724,1,1,0,0
-1.0,-4.0,-31.74326867737318,2.432992051156134,25.375644648301886,-47.573551841966946,2.432992051156134,1.1999999999999993,-20.0,0,1,-0.08769314177283821,-183,-0.037915984724495366,-115,-0.1111111111111111,-0.14285714285714285,-0.041666666666666685,0.0714285714285714,1,1,3,-0.09999999999999998,-0.09999999999999998,-0.07142857142857145,0.0,0,0.0,0,-183,-0.005649717514124297,-50,-0.008921815005465197,-0.004759391261292399,-0.056534745698243793,-0.046859273713071636,0.000760390667831512,-0.03618240352574098,0.011608497371827287,-0.019750756200846986,0.008214321057468055,0.10344827586206895,-12393.0,-12084.0,-48,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R128,Sachia Vickery,Yanina Wickmayer,142.0,141.0,424.0,428.0,23.8,29.4,162.0,182.0,1453.3734854002219,1485.116754077595,1467.8202673898381,1465.387275338682,0,0,0,0
-93.0,-4791.0,-332.6286002319157,-297.13998277418705,-289.72874379915265,-119.9061764731598,-297.13998277418705,-1.7000000000000028,2.0,1,0,-0.29276875922352136,-337,-0.30648508430609606,-227,-0.11111111111111116,-0.21428571428571436,-0.12499999999999994,-0.28571428571428575,-5,-9,-13,-0.19999999999999996,-0.24285714285714288,-0.2982456140350877,-1.0,2,-1.0,1,-337,-0.44282560706401763,-136,0.001816382629071505,0.0013196667194637912,-0.01595364650153952,-0.038764980265376114,-0.020969945974794346,-0.03435390804017602,-0.059487487431515274,0.02259132036879452,-0.0797803963672516,0.1983122362869198,-20337.0,-21542.0,-70,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Taylor Townsend,Simona Halep,96.0,3.0,666.0,5457.0,22.9,27.4,170.0,168.0,1492.2462114199545,1824.8748116518702,1476.8907222029247,1774.0307049771118,0,2,0,1
19.0,121.0,-46.77017210965414,-23.73486141594799,28.997361538891937,-54.47573056373767,-23.73486141594799,-0.3000000000000007,23.0,-1,0,0.018229166666666685,38,0.020180436847103522,29,-0.1111111111111111,-0.07142857142857142,-0.041666666666666685,-0.07142857142857142,-1,0,0,-0.09999999999999998,-0.16666666666666669,-0.14285714285714285,0.0,2,0.0,0,38,-0.001768346595932807,10,0.016804334539895535,0.0022019164217804213,0.0031325280746643536,0.02628649730142596,0.017396496679299045,0.02340229068455113,-0.003901540187583541,0.021466919552366237,0.021805876874712915,-0.10349462365591394,1991.0,2335.0,7,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Polona Hercog,Misaki Doi,93.0,112.0,684.0,563.0,28.1,27.8,182.0,159.0,1403.2509517122744,1450.0211238219285,1388.0610306493295,1411.7958920652775,1,1,0,0
-14.0,-508.0,112.87899993296128,136.26377850159815,-61.276866710046306,115.87842127656359,136.26377850159815,-8.200000000000003,23.0,0,1,0.11182717791294061,-65,0.14709152314824525,-54,0.11111111111111105,0.1428571428571429,0.16666666666666663,0.1428571428571429,0,-2,-3,0.11111111111111105,0.12121212121212122,0.19999999999999996,0.42857142857142855,7,0.6,5,-65,0.14516129032258063,-18,0.0366679061202447,0.030899323203656657,-0.08601622373799434,0.07087762037374501,0.0010002529822717987,0.029778631637262132,0.006746434356093622,0.03194275871455854,0.012191153828906287,-0.020749665327978617,-2919.0,-3402.0,11,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Venus Williams,Carla Suarez Navarro,43.0,29.0,1210.0,1718.0,38.7,30.5,185.0,162.0,1764.1977897127088,1651.3187897797475,1769.5209283622266,1633.2571498606285,5,2,4,1
-434.0,-2287.0,-134.89656571502383,-93.54254717898607,-126.25493464360261,-50.692639184096606,-93.54254717898607,-6.800000000000001,5.0,0,1,0.007185628742514938,-162,0.03749999999999998,-107,0.26666666666666666,0.24285714285714283,0.09999999999999998,0.24285714285714283,-3,-4,-7,0.07142857142857145,0.125,0.2272727272727273,0.0,0,0.0,0,-162,0.07446808510638298,-43,0.013492315845257022,0.0007790143084260709,-0.05922628510863803,0.014470172825472694,0.00410635659522296,0.008889487870619828,-0.028063599348492396,0.06137815874429475,0.07726315789473681,-0.013513513513513487,-10930.0,-11380.0,-33,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Coco Gauff,Daria Kasatkina,456.0,22.0,58.0,2345.0,15.0,21.8,175.0,170.0,1511.5901001266545,1646.4866658416784,1511.548788738867,1605.091335917853,0,0,0,0
53.0,2518.0,443.07909294891283,408.75712462881484,389.08987159199205,277.6401079904522,408.75712462881484,-9.0,2.0,0,1,0.40798251667816887,355,0.4054824561403509,221,0.11111111111111116,0.1428571428571429,0.18840579710144922,0.1428571428571429,1,1,4,0.09999999999999998,0.09999999999999998,0.2077922077922078,0.0,0,0.0,0,355,0.4819532908704884,151,0.08994189780302844,-0.0008828048186745388,-0.0619876748322955,0.14985646746669334,0.08818558619162775,0.11369659319844883,0.05423971824803636,0.0535119306380718,0.02764001465988214,0.35409836065573763,20160.0,21618.0,51,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Serena Williams,Rebecca Peterson,10.0,63.0,3406.0,888.0,37.4,23.6,175.0,173.0,1965.7563161503958,1522.677223201483,1925.9264727588036,1517.1693481299887,0,0,0,0
-20.0,-1342.0,-3.514412875665357,22.648367498495645,-52.360457021706225,116.24661576433891,22.648367498495645,-0.6999999999999993,8.0,0,1,0.10445068163592625,85,0.13561076604554867,43,0.0,0.0,-0.125,0.0,0,0,1,0.0,0.0,-0.054545454545454564,0.0,0,0.0,0,85,0.12338222605694565,23,0.03231534934783616,0.009719668082892884,-0.006176772130684571,0.06326947922701165,0.024834583632509954,0.047838846412474934,-0.018248753010558227,0.06692268305171534,-0.03369331977964907,0.05319148936170215,6002.0,6171.0,33,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Johanna Konta,Qiang Wang,38.0,18.0,1265.0,2607.0,27.8,27.1,180.0,172.0,1659.6031633899336,1663.117576265599,1661.860439771757,1639.2120722732614,0,0,0,0
179.0,1565.0,125.57511028263775,114.88242970154738,-14.933098962993881,4.648333373802188,114.88242970154738,8.3,10.0,0,1,0.13611111111111107,37,0.16554054054054057,29,0.18055555555555558,0.1964285714285714,0.125,0.1964285714285714,2,2,9,0.0,0.0,0.17142857142857137,0.0,0,0.0,0,37,-0.11904761904761907,17,0.016903755017118986,-0.014292063087157372,-0.08833616989051019,0.03400412796697627,0.01879699248120298,0.013674646317133332,0.002291459679910124,-0.0030215456070183944,0.017027027027027075,-0.033333333333333326,2463.0,2432.0,9,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Danielle Collins,Whitney Osuigwe,26.0,205.0,1851.0,286.0,25.2,16.9,178.0,168.0,1605.9107097309602,1480.3355994483225,1592.9941334021687,1478.1117037006213,0,0,0,0
45.0,4102.0,315.8294681500565,285.9262629433156,187.17930163948677,3.44599764633017,285.9262629433156,-0.3000000000000007,4.0,0,1,0.23475177304964534,257,0.20873590982286633,193,0.2222222222222222,0.28571428571428575,0.2916666666666667,0.21428571428571436,8,11,15,0.29230769230769227,0.2875,0.2532467532467532,0.0,0,0.0,0,257,0.2537037037037037,98,0.015833693040076487,-0.002853139657138029,0.013259565939803708,0.06872871454495744,0.009403309576024865,0.047007423277099836,-0.002515086206896555,0.04681438640881985,-0.018405809527714978,-0.10144927536231885,17126.0,17460.0,57,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Elina Svitolina,Yafan Wang,5.0,50.0,5225.0,1123.0,24.5,24.8,174.0,170.0,1817.8590116693592,1502.0295435193027,1800.2203234564463,1514.2940605131307,0,0,0,0
52.0,4197.0,186.03151088813547,181.87823436389272,152.70088248919387,59.751792246952846,181.87823436389272,1.3999999999999986,3.0,0,1,0.20060207991242474,219,0.2214912280701754,139,0.11111111111111116,0.0,0.08333333333333331,0.0,-2,-3,3,-0.028571428571428525,0.025000000000000022,0.16666666666666669,-1.0,1,-1.0,1,219,-0.009195402298850575,72,-0.021121710524756518,-0.014635743293559787,0.15259038142677406,-0.03400695349847893,0.023847928571071486,0.014858264131963561,0.025738533675178477,0.012847989093387802,0.002655192893663172,0.35495495495495494,14841.0,15059.0,59,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Sloane Stephens,Ons Jabeur,6.0,58.0,5222.0,1025.0,25.9,24.5,170.0,167.0,1716.7733428286847,1530.7418319405492,1686.9128706850554,1505.0346363211627,0,1,0,1
31.0,809.0,195.35780542244106,142.53420490187182,45.97950506945085,94.07017219735485,142.53420490187182,4.400000000000002,-4.0,0,1,0.17243867243867245,91,0.15733482642777152,56,0.0,0.07142857142857145,0.20833333333333331,0.07142857142857145,-2,-1,2,0.0,-0.09999999999999998,0.125,1.0,1,0.0,0,91,0.0867397806580259,42,-0.017813896267238956,0.06327946343758795,0.0068846144543344145,0.01421716724476807,0.02230696622928663,0.01882982525128818,0.031009185029528374,0.015995327514766844,-0.028055846577948185,0.04561403508771933,6687.0,6560.0,23,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Camila Giorgi,Tatjana Maria,31.0,62.0,1705.0,896.0,27.2,31.6,168.0,172.0,1639.3882783033803,1444.0304728809392,1572.0668029043566,1429.5325980024847,1,0,0,0
-36.0,-1260.0,-17.912614812615857,41.00013538217058,-102.88349971045636,-141.61768383588992,41.00013538217058,-2.0,-4.0,1,0,-0.037878787878787845,-96,0.10892857142857137,-52,0.2222222222222222,0.21428571428571425,0.08333333333333331,0.21428571428571425,2,-2,-2,0.23809523809523808,0.2121212121212121,0.2517482517482517,1.0,1,1.0,1,-96,0.06607142857142856,-19,-0.010467283912259987,-0.00294065202532022,0.03732557228500655,0.013271891799763402,0.0355370372389926,0.03128894646010172,-0.021151799916961866,0.020510857423098883,-0.04344046060958601,-0.16755793226381466,-6781.0,-6868.0,-16,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Marketa Vondrousova,Jelena Ostapenko,59.0,23.0,991.0,2251.0,19.7,21.7,173.0,177.0,1594.6479467036108,1612.5605615162267,1588.4757945040335,1547.475659121863,1,0,1,0
41.0,1755.0,259.76010307799515,240.53055132400664,57.91983804018378,77.4520071228228,240.53055132400664,4.400000000000002,4.0,0,1,0.2345679012345679,-3,0.24415584415584413,8,0.22222222222222227,0.28571428571428575,0.20833333333333331,0.3571428571428572,2,7,13,0.028571428571428525,0.2666666666666666,0.2982456140350877,0.0,0,0.0,0,-3,0.13602941176470587,15,0.00765574803339672,0.0032285073151466087,0.03227146321806362,-0.010497744256430797,-0.004648419608241472,-0.0020906250204433263,0.05828419282226388,0.013040325614803172,0.04319096578459464,0.04999999999999999,295.0,231.0,12,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Elise Mertens,Pauline Parmentier,14.0,55.0,2800.0,1045.0,23.3,33.1,179.0,175.0,1686.204481196112,1426.444378118117,1649.5996005761306,1409.069049252124,0,0,0,0
30.0,2058.0,153.80207195171783,173.6555537898787,102.59415032860329,-43.272111935321846,173.6555537898787,0.3000000000000007,-5.0,0,1,0.16820987654320985,58,0.19166666666666665,48,-0.1111111111111111,0.14285714285714285,0.04166666666666663,0.14285714285714285,0,-1,4,0.0,0.041666666666666685,0.25,0.0,0,0.0,0,58,0.08193548387096777,19,-0.0014061275569369203,-0.021054275867186598,0.0012022485109630665,-0.0015274354405482304,0.019088584853510226,0.006822671760418175,0.022637266302220016,0.017936898635041443,0.04072728955099586,-0.09409888357256779,3059.0,2984.0,5,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Anastasija Sevastova,Katerina Siniakova,12.0,42.0,3270.0,1212.0,28.9,22.8,169.0,174.0,1670.801471019209,1516.9993990674911,1653.0590521706667,1479.403498380788,0,0,0,0
-24.0,-1239.0,-174.83845572301425,-177.87375612424012,79.36640116278568,-150.74447925944992,-177.87375612424012,2.1000000000000014,-12.0,0,1,-0.14558022622538752,-30,-0.17457091237579037,-26,-0.2222222222222222,-0.2857142857142857,-0.20833333333333331,-0.2857142857142857,-8,-7,-4,-0.3714285714285715,-0.42500000000000004,-0.34920634920634924,-1.0,1,-1.0,1,-30,-0.1926406926406926,-13,-0.013379526616787183,-0.02072685861632062,0.04905933272608931,-0.052144539736773354,0.0047995363784837375,-0.02411143681214234,-0.0035610205105341963,-0.05476109560221709,0.012552711993888466,0.029106029106029108,-1464.0,-1595.0,-2,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Yulia Putintseva,Belinda Bencic,44.0,20.0,1181.0,2420.0,24.1,22.0,163.0,175.0,1530.355357362165,1705.1938130851793,1483.3920799886405,1661.2658361128806,0,1,0,1
21.0,570.0,16.82874050920259,-50.30984804855939,-12.087091514707936,102.25750430384915,-50.30984804855939,-1.6999999999999993,2.0,1,0,0.027131782945736427,-215,-0.07252747252747249,-157,-0.2222222222222222,-0.14285714285714285,0.125,-0.14285714285714285,-1,-1,-1,-0.09523809523809523,-0.0892857142857143,-0.1777777777777778,0.0,0,0.0,0,-215,0.11962987442167877,-72,0.01260496318750385,-0.007265409118563847,-0.025576242203979027,0.0056300248319193225,0.031439981743496104,0.011698061551829841,-0.018730161671532297,-0.017207256511604263,0.008013829030657393,0.11477987421383651,-14499.0,-14374.0,-41,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Mihaela Buzarnescu,Alize Cornet,32.0,53.0,1650.0,1080.0,30.8,29.1,175.0,173.0,1561.018685771841,1544.1899452626385,1488.8548726329097,1539.1647206814691,0,0,0,0
-45.0,-4054.0,-240.59729288503672,-256.64347182489405,-142.10909622716667,-82.62838205584103,-256.64347182489405,-1.2000000000000028,-3.0,0,1,-0.19589169000933704,-201,-0.2208508403361345,-156,-0.11111111111111116,-0.21428571428571436,-0.2916666666666667,-0.21428571428571436,-5,-5,-13,-0.30303030303030304,-0.30303030303030304,-0.3282828282828283,1.0,1,0.0,0,-201,-0.18578431372549015,-62,-0.04744830198652391,0.010925764223795882,0.0014362262522631397,-0.06108372226809644,0.004340914649058447,-0.03480090993865115,-0.012504528770575896,-0.015547926189267036,-0.039775399751241,0.029388083735909787,-13538.0,-13438.0,-65,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Petra Martic,Karolina Pliskova,52.0,7.0,1091.0,5145.0,28.1,26.9,181.0,184.0,1567.5509392733347,1808.1482321583715,1518.1923723057503,1774.8358441306443,1,0,0,0
182.0,4689.0,217.78422683367762,129.8903714471603,158.3510767291666,18.740467130790876,129.8903714471603,6.900000000000002,12.0,-1,0,-0.056977704376548255,166,-0.11271297509829614,102,-0.12698412698412698,0.07142857142857151,0.0535714285714286,0.07142857142857151,4,11,18,0.0,0.16666666666666663,0.13636363636363635,0.0,0,0.0,0,166,0.0,55,0.0326346284935242,0.012452527023079175,-0.057904859285227483,0.06716832369719516,-0.05252957976336187,0.0043428414363783086,-0.008045741454217603,0.13019737750172533,-0.00527777777777777,0.04230769230769227,11484.0,11907.0,47,0,0,0,1,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Kiki Bertens,Xiyu Wang,8.0,190.0,4995.0,306.0,27.2,17.9,182.0,170.0,1741.3169145151544,1523.5326876814768,1650.3079860546554,1520.4176146074951,0,0,0,0
-15.0,-406.0,-103.00898146943041,-98.57686940925464,-31.991299930220976,5.247102149446619,-98.57686940925464,-3.5,-7.0,0,1,-0.09523809523809529,-336,-0.09705753184014054,-235,0.11111111111111116,-0.0714285714285714,-0.15476190476190482,-0.0714285714285714,3,0,-3,0.22222222222222227,0.11111111111111116,-0.025974025974025983,0.0,0,0.0,0,-336,-0.02756892230576441,-124,0.04087976855761801,0.0002419226122462731,-0.05908236414545687,0.01317340631602304,0.003729853667498062,-0.002820474760036218,-0.02999226695354562,-0.0012764599510690644,-0.020298081023454206,0.1808080808080808,-22140.0,-21951.0,-79,0,0,0,-1,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Viktoria Hruncakova,Anastasia Pavlyuchenkova,48.0,33.0,1159.0,1565.0,20.8,27.7,170.0,177.0,1531.186903981896,1634.1958854513264,1526.4935233244275,1625.0703927336822,0,0,0,0
67.0,2000.0,262.6552303882188,274.22357861209207,-22.066458278441814,142.56967793067406,274.22357861209207,6.899999999999999,6.0,0,1,0.041735084838533165,-154,0.06079545454545454,-93,0.22222222222222227,0.2857142857142857,0.3333333333333333,0.2857142857142857,0,-1,-1,0.0,0.06666666666666671,0.2555555555555556,-1.0,1,-1.0,1,-154,0.041530767558164816,-53,0.024513669238144235,-0.014160140881491305,-0.0023385600203840173,0.018008932693548863,-0.0029535191670796435,0.009665051469805563,0.010892192904962572,-0.012290142805189586,-0.01731633062648591,0.030612244897959162,-10562.0,-9580.0,-20,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Madison Keys,Samantha Stosur,16.0,83.0,2726.0,726.0,24.0,34.9,178.0,172.0,1730.5532299189206,1467.8979995307018,1713.8214575253658,1439.5978789132737,0,1,0,1
-26.0,-2017.0,-295.0737797237259,-259.241649153239,-12.001173767468572,-40.212194714917814,-259.241649153239,-4.0,9.0,0,1,-0.2106194690265486,-98,-0.21848739495798325,-71,-0.11111111111111116,-0.21428571428571436,-0.30833333333333335,-0.21428571428571436,-1,-1,-8,-0.23809523809523808,-0.23809523809523808,-0.2614379084967321,0.0,0,0.0,0,-98,-0.0892857142857143,-41,-0.02174910857609217,0.03290739062884133,0.03194727473587389,-0.07989546202230258,-0.059469037042442385,-0.06496913136200921,0.019237408327238692,-0.04565693220436606,0.02728562466824297,-0.12173913043478257,-6231.0,-6289.0,-18,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Dayana Yastremska,Ashleigh Barty,37.0,11.0,1378.0,3395.0,18.8,22.8,175.0,166.0,1500.1943723796662,1795.2681521033921,1504.4609662019225,1763.7026153551615,0,0,0,0
59.0,2013.0,111.89509240106077,118.8459585008543,131.36091687716657,-10.360104320726805,118.8459585008543,0.09999999999999787,0.0,0,1,0.11429985155863437,110,0.09732683503175305,72,0.1111111111111111,0.14285714285714285,0.08333333333333331,0.14285714285714285,2,7,6,0.028571428571428525,0.09999999999999998,0.17582417582417587,0.0,2,0.0,2,110,0.09582999198075379,28,0.019661728828174622,0.0069242561086761065,0.002064110693468013,0.0372959146256997,0.031698503473021944,0.03532524381270208,-0.001385685897432598,0.04399241939832821,-0.007633746807430841,0.0024161884627000862,8187.0,8234.0,34,0,0,0,0,1,0,0,128.0,0.24,1,20190318,Miami,hard,1000,R64,Julia Goerges,Magdalena Rybarikova,15.0,74.0,2780.0,767.0,30.3,30.4,180.0,180.0,1646.7327555121044,1534.8376631110436,1605.0851390329572,1486.2391805321029,1,1,1,1
-25.0,-1173.0,78.84073694431868,139.00881578264602,25.03565537464783,141.60679154911122,139.00881578264602,-3.0,3.0,0,1,0.21501983411467718,140,0.23784894594657002,108,0.11111111111111116,0.0,0.04166666666666663,0.0,-1,1,-1,0.07142857142857145,0.07142857142857145,-0.05555555555555558,-1.0,1,-1.0,1,140,0.2745098039215686,75,-0.027234005349130546,0.02254587592185274,0.048720431352892835,0.007513659304747344,-0.05100470689599379,-0.0034751864006963284,0.08702039499915148,0.013270277851484047,0.07999067315934222,0.08811551277304702,5257.0,6725.0,1,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Victoria Azarenka,Caroline Garcia,46.0,21.0,1177.0,2350.0,29.6,25.4,180.0,177.0,1764.7522194380022,1685.9114824936835,1795.0408138450778,1656.0319980624317,0,1,0,1
-53.0,-1126.0,-156.56590061967563,-105.71368040126481,2.230730066326032,1.0494245194365703,-105.71368040126481,-0.3000000000000007,-3.0,0,1,-0.11925233644859812,-82,-0.15176715176715178,-61,-0.1111111111111111,-0.14285714285714285,-0.2916666666666667,-0.1923076923076923,-2,-7,-12,0.16666666666666669,-0.045454545454545414,-0.18823529411764706,0.0,0,0.0,0,-82,0.14414414414414412,-28,-0.04317466172748424,0.04137424528951772,0.07463161684151576,-0.10306910101686784,-0.07272095908930964,-0.07609520730920205,-0.007666272517124262,-0.08326275190927435,-0.014564593301435336,0.12962962962962965,-5719.0,-5921.0,-21,0,0,0,0,1,0,0,128.0,0.24,0,20190318,Miami,hard,1000,R64,Sara Sorribes Tormo,Donna Vekic,78.0,25.0,749.0,1875.0,22.4,22.7,176.0,179.0,1466.4331794574052,1622.9990800770809,1468.6333357688613,1574.3470161701262,0,0,0,0
